ClientID,Tenure,MonthlyCharges,TotalCharges,Gender,Churn
738,53,69.9,2781.02,Male,Yes
739,5,67.21,5535.13,Male,No
740,35,48.79,5223.0,Female,Yes
741,12,45.34,3014.62,Male,No
742,25,93.32,5422.54,Female,No
743,52,47.57,3319.85,Female,Yes
744,59,80.99,4246.2,Male,Yes
745,21,104.66,537.88,Male,Yes
746,36,103.7,4012.92,Female,No
747,53,36.72,4109.44,Male,Yes
748,23,85.47,2242.35,Male,No
749,16,80.23,5052.33,Male,No
750,57,48.2,1851.29,Male,Yes
751,39,59.15,3682.54,Female,No
752,45,48.51,3281.22,Female,No
753,53,73.71,3055.92,Female,No
754,42,100.36,616.25,Male,Yes
755,58,107.75,5822.69,Male,No
756,39,92.28,4589.81,Male,No
757,14,68.35,638.74,Female,No
758,31,115.81,2526.16,Female,Yes
759,58,76.39,2330.29,Female,Yes
760,5,67.85,2379.22,Male,No
761,35,105.68,3468.61,Male,Yes
762,23,38.46,585.39,Female,Yes
763,29,35.79,1537.45,Female,Yes
764,43,98.25,1391.0,Male,No
765,11,107.06,1911.42,Female,Yes
766,18,27.28,5177.8,Male,Yes
767,47,96.41,733.72,Male,Yes
768,12,62.45,2088.28,Male,Yes
769,9,90.37,5516.24,Female,No
770,10,33.5,5052.78,Male,No
771,58,117.3,3828.0,Female,No
772,44,108.13,1888.82,Male,No
773,17,60.6,4112.45,Female,No
774,38,109.34,4938.55,Female,No
775,7,109.49,2339.48,Female,Yes
776,46,66.13,797.39,Male,Yes
777,13,114.69,5936.59,Female,Yes
778,40,117.69,2502.01,Female,No
779,42,41.72,5147.13,Male,Yes
780,9,26.67,1583.67,Male,No
781,50,53.11,5205.17,Female,No
782,27,68.88,5613.91,Female,Yes
783,58,29.27,3840.3,Male,Yes
784,2,34.07,5012.17,Female,Yes
785,5,117.17,5342.78,Male,No
786,29,93.73,5092.95,Female,Yes
787,37,107.49,5654.52,Male,No
788,38,117.12,1922.33,Female,Yes
789,19,57.81,1156.81,Male,Yes
790,8,88.79,5316.42,Male,Yes
791,48,38.4,5905.98,Female,No
792,45,75.17,1387.77,Male,No
793,1,40.99,4377.22,Male,Yes
794,22,36.04,3500.16,Female,No
795,52,29.84,1796.78,Female,Yes
796,17,77.97,4421.69,Male,No
797,7,114.99,4104.62,Male,Yes
798,25,32.22,2791.64,Male,No
799,45,70.23,591.79,Female,Yes
800,4,88.71,5063.17,Male,Yes
801,36,69.59,1727.4,Female,No
802,6,111.18,4309.63,Female,Yes
803,31,36.63,5989.53,Male,Yes
804,19,22.42,5620.81,Female,Yes
805,44,58.31,3164.95,Male,Yes
806,54,75.55,964.0,Male,No
807,39,45.45,5412.4,Female,No
808,27,36.84,567.85,Female,Yes
809,10,100.48,2231.49,Female,No
810,26,38.86,4511.52,Female,Yes
811,19,64.27,4836.91,Female,No
812,39,115.45,3667.18,Male,Yes
813,3,81.27,2278.12,Female,Yes
814,45,69.77,1135.62,Male,Yes
815,13,56.03,3222.65,Female,Yes
816,50,72.04,3862.26,Female,No
817,28,93.43,5880.7,Female,No
818,58,102.25,5864.04,Male,Yes
819,20,84.98,4994.86,Female,Yes
820,28,99.03,1141.32,Male,Yes
821,8,28.84,5577.52,Female,Yes
822,41,21.44,2917.5,Female,No
823,39,93.44,965.12,Male,Yes
824,1,46.17,4354.36,Male,Yes
825,3,107.77,4439.71,Female,No
826,13,73.59,1079.29,Male,Yes
827,28,67.85,846.34,Male,No
828,57,97.28,5773.86,Male,No
829,49,94.11,4183.91,Male,Yes
830,25,90.43,1940.01,Female,Yes
831,56,88.99,3325.1,Male,Yes
832,33,71.54,4039.75,Male,No
833,38,112.65,3111.9,Female,Yes
834,53,109.06,1641.23,Male,No
835,6,52.94,874.53,Male,No
836,58,100.47,5005.69,Male,No
837,44,109.11,3830.01,Female,No
838,45,81.83,715.2,Male,Yes
839,32,75.56,5100.25,Female,Yes
840,45,87.19,3210.85,Female,No
841,47,36.31,2968.81,Female,No
842,21,28.73,676.31,Male,No
843,16,102.02,5549.06,Male,Yes
844,54,77.33,1280.58,Female,No
845,21,32.25,4004.99,Male,Yes
846,11,61.63,1220.75,Male,No
847,37,49.82,4443.2,Male,Yes
848,36,107.55,4000.61,Female,Yes
849,35,70.72,899.75,Female,No
850,19,77.75,1492.26,Female,Yes
851,20,43.53,4700.95,Female,No
852,57,99.91,5412.93,Female,Yes
853,18,113.01,2526.52,Male,Yes
854,47,99.25,2988.01,Male,Yes
855,41,69.29,2022.95,Female,No
856,49,103.51,5831.71,Male,Yes
857,14,38.8,2259.07,Male,Yes
858,15,31.34,945.42,Male,Yes
859,31,63.82,1809.58,Male,Yes
860,1,38.15,3144.39,Female,No
861,53,45.92,2400.29,Female,No
862,54,78.51,3139.72,Male,Yes
863,54,60.39,4121.07,Male,No
864,3,106.59,2220.69,Female,Yes
865,16,42.56,3048.5,Male,Yes
866,23,119.68,5013.04,Male,No
867,57,55.94,5475.63,Female,No
868,11,71.54,4610.37,Male,No
869,12,33.23,1264.86,Male,No
870,10,77.93,4116.21,Female,Yes
871,32,116.13,5541.92,Female,No
872,16,94.94,4652.96,Male,No
873,8,44.41,999.06,Male,No
874,38,64.26,3917.53,Male,Yes
875,12,62.54,1956.97,Male,Yes
876,24,29.79,5856.24,Female,No
877,28,108.59,2910.88,Female,No
878,53,58.15,1314.18,Female,No
879,8,69.43,2514.86,Male,Yes
880,58,49.12,1987.5,Female,Yes
881,28,35.24,5041.57,Male,No
882,36,110.21,4021.86,Female,No
883,26,23.74,2004.15,Male,Yes
884,8,59.99,4873.7,Male,Yes
885,58,93.07,1340.36,Male,Yes
886,50,50.89,1638.14,Male,No
887,28,64.6,1052.51,Male,Yes
888,28,76.45,3748.19,Female,Yes
889,37,119.51,748.01,Female,Yes
890,41,95.83,4366.2,Female,No
891,36,116.71,1625.07,Female,No
892,27,89.31,4105.76,Male,No
893,54,46.91,3892.82,Male,No
894,17,48.75,1212.87,Female,Yes
895,9,102.25,748.84,Male,Yes
896,33,62.77,722.5,Female,No
897,53,57.02,1295.55,Female,Yes
898,20,114.51,3464.3,Female,Yes
899,13,21.32,3539.87,Female,Yes
900,28,72.5,2215.29,Female,No
901,48,97.51,821.62,Female,Yes
902,29,93.62,4427.44,Male,No
903,13,56.76,1406.65,Male,Yes
904,46,73.56,4423.01,Male,Yes
905,35,20.56,1427.49,Male,No
906,6,73.48,1128.75,Female,Yes
907,18,79.04,5095.66,Female,No
908,51,107.48,3963.72,Female,Yes
909,5,41.07,878.43,Male,No
910,47,102.51,969.43,Female,No
911,25,91.81,1630.04,Female,No
912,2,86.6,3715.19,Male,Yes
913,10,59.44,5414.52,Female,No
914,56,56.74,5909.88,Female,No
915,30,90.33,1959.19,Male,No
916,50,119.02,4286.54,Female,Yes
917,59,60.54,5199.13,Male,Yes
918,45,111.86,1609.3,Male,Yes
919,5,78.65,3090.64,Female,Yes
920,55,106.82,5639.14,Female,Yes
921,56,41.72,2909.46,Male,No
922,33,96.22,3832.02,Male,Yes
923,54,103.49,2959.77,Female,Yes
924,1,103.22,3582.42,Female,No
925,18,98.47,5647.77,Female,No
926,32,50.42,883.25,Male,Yes
927,47,72.2,1735.23,Male,Yes
928,49,49.97,3207.55,Female,Yes
929,11,54.3,1806.96,Female,Yes
930,21,50.12,3558.54,Female,Yes
931,26,48.42,1335.92,Female,No
932,25,89.34,4646.65,Male,Yes
933,22,85.03,3727.65,Male,Yes
934,59,40.43,2700.03,Male,Yes
935,27,89.15,4605.19,Male,Yes
936,49,49.11,5102.67,Male,No
937,13,40.17,5856.04,Male,Yes
938,33,94.73,5474.14,Male,No
939,34,56.29,5784.62,Male,Yes
940,41,76.94,4451.91,Female,Yes
941,35,40.01,1273.66,Female,Yes
942,1,81.37,582.39,Male,No
943,21,40.8,2979.73,Female,No
944,48,36.69,4352.35,Male,Yes
945,55,58.65,2300.32,Female,Yes
946,6,99.01,4376.34,Female,Yes
947,28,37.65,1833.86,Male,No
948,17,31.7,3257.05,Female,Yes
949,5,23.16,3106.93,Male,No
950,31,61.6,4377.74,Male,No
951,5,48.2,4138.7,Male,No
952,38,49.21,2898.93,Male,No
953,3,118.19,1611.33,Female,Yes
954,53,39.41,4633.81,Female,No
955,23,65.84,4120.8,Male,Yes
956,37,118.64,892.25,Male,Yes
957,53,23.06,3086.91,Female,Yes
958,37,89.67,3743.02,Female,No
959,10,57.11,5521.65,Female,No
960,10,110.61,4809.79,Female,Yes
961,19,111.19,833.33,Male,Yes
962,17,58.72,5253.02,Male,No
963,21,42.15,2343.29,Male,No
964,14,62.8,5429.81,Female,No
965,9,116.53,2602.73,Male,Yes
966,46,48.14,5286.92,Male,Yes
967,1,118.13,1851.3,Female,No
968,51,101.94,3116.16,Female,Yes
969,45,46.75,3733.14,Male,No
970,13,99.11,3222.59,Male,Yes
971,4,24.98,2869.28,Female,No
972,1,74.81,1296.25,Male,No
973,49,55.73,5377.28,Male,No
974,40,62.69,3305.52,Female,No
975,32,67.29,5080.54,Male,Yes
976,34,70.27,3306.96,Male,Yes
977,28,85.64,3236.0,Female,No
978,31,89.68,945.79,Male,Yes
979,8,117.57,737.39,Male,No
980,39,96.28,3011.69,Male,No
981,26,88.78,880.95,Female,Yes
982,58,59.25,3301.11,Female,No
983,34,31.78,1925.48,Male,No
984,54,25.88,4049.41,Female,Yes
985,54,67.77,2610.86,Male,No
986,3,86.83,2264.1,Female,Yes
987,59,85.02,5837.25,Male,Yes
988,50,115.29,3639.88,Female,Yes
989,12,58.24,1161.9,Male,No
990,1,82.78,5072.08,Male,Yes
991,54,108.79,5219.01,Female,Yes
992,44,60.41,5615.17,Male,No
993,5,67.77,536.43,Male,Yes
994,30,112.3,4665.55,Male,No
995,30,75.02,4717.66,Female,Yes
996,59,99.96,1489.79,Male,No
997,57,113.56,3192.9,Female,No
998,17,77.11,2846.95,Male,Yes
999,48,30.92,1113.83,Male,No
1000,47,102.17,5906.22,Female,Yes
1001,23,101.78,4566.64,Male,Yes
1002,15,31.5,1145.26,Female,No
1003,37,74.81,3577.57,Female,No
1004,21,68.71,3375.83,Female,Yes
1005,14,104.72,3199.75,Female,No
1006,2,47.46,3248.57,Male,No
1007,11,62.63,684.16,Male,Yes
1008,51,80.48,4096.49,Female,No
1009,39,71.72,5158.86,Male,No
1010,38,115.5,4879.75,Male,No
1011,34,116.07,1708.38,Male,Yes
1012,38,28.16,2521.18,Male,Yes
1013,50,49.78,4800.96,Female,No
1014,34,20.75,4081.47,Female,Yes
1015,18,61.79,4768.19,Female,No
1016,30,86.21,5022.86,Female,Yes
1017,15,67.13,5584.5,Male,Yes
1018,27,26.72,1168.23,Female,No
1019,51,39.6,1643.01,Female,No
1020,34,37.33,5835.22,Female,Yes
1021,52,71.11,5443.46,Female,Yes
1022,57,87.77,3478.35,Female,Yes
1023,38,51.63,3818.08,Male,Yes
1024,33,33.05,1455.43,Male,Yes
1025,24,99.86,2046.38,Female,No
1026,15,105.84,2568.34,Male,Yes
1027,30,47.65,2331.94,Female,Yes
1028,55,62.07,4702.81,Female,No
1029,42,28.19,5738.31,Female,No
1030,51,42.77,4557.9,Female,Yes
1031,17,96.7,5262.7,Female,No
1032,5,56.52,4277.89,Female,No
1033,29,80.47,982.17,Male,No
1034,4,114.62,3501.55,Male,Yes
1035,10,92.36,2669.26,Female,Yes
1036,56,65.35,3787.44,Male,Yes
1037,17,56.69,4361.87,Female,No
1038,10,39.05,5792.32,Male,No
1039,17,95.61,1149.0,Female,Yes
1040,20,31.24,5472.99,Male,No
1041,24,26.14,4260.55,Male,Yes
1042,5,30.48,3356.26,Male,Yes
1043,34,44.29,2737.65,Male,No
1044,6,82.71,4440.28,Male,No
1045,53,106.13,2365.69,Female,No
1046,2,119.26,4420.33,Female,No
1047,13,93.15,4561.71,Male,No
1048,43,34.6,1501.25,Male,Yes
1049,43,47.77,2169.04,Male,No
1050,48,33.2,1789.38,Female,Yes
1051,11,31.56,4953.36,Male,Yes
1052,51,76.77,1193.97,Male,Yes
1053,47,110.67,859.59,Male,No
1054,57,88.43,2077.79,Female,Yes
1055,23,100.07,2480.39,Female,No
1056,55,70.81,2871.85,Female,Yes
1057,16,67.53,4255.81,Female,No
1058,31,113.75,2314.77,Male,Yes
1059,11,92.2,5300.39,Male,Yes
1060,54,65.93,4945.32,Female,No
1061,16,53.26,2666.91,Male,No
1062,8,29.31,5304.73,Male,Yes
1063,4,102.1,4722.17,Female,No
1064,40,36.93,4687.06,Female,Yes
1065,4,71.5,4694.47,Female,No
1066,56,83.73,1813.85,Female,No
1067,25,94.41,1145.48,Male,No
1068,3,28.33,4019.31,Female,Yes
1069,32,21.07,3688.17,Male,Yes
1070,3,90.6,4148.65,Female,No
1071,27,65.44,3119.98,Female,No
1072,29,38.11,1103.73,Male,Yes
1073,32,118.2,4961.05,Female,No
1074,50,99.14,5832.02,Male,No
1075,58,77.85,4548.2,Female,No
1076,51,90.21,2689.0,Female,Yes
1077,19,35.5,4605.84,Male,No
1078,21,116.22,1508.43,Female,Yes
1079,5,119.64,5930.68,Female,No
1080,18,84.84,4367.13,Female,Yes
1081,28,86.83,4218.67,Male,Yes
1082,42,90.45,2731.48,Female,No
1083,22,86.58,4815.24,Female,Yes
1084,21,63.85,4902.2,Female,No
1085,6,74.07,3865.31,Female,Yes
1086,1,48.27,5871.75,Male,Yes
1087,5,64.68,3430.97,Male,Yes
1088,41,63.61,2546.64,Male,No
1089,12,48.81,1454.05,Female,No
1090,26,98.67,3406.74,Female,No
1091,46,60.97,1365.89,Male,Yes
1092,34,75.17,3585.99,Male,No
1093,49,35.61,3301.63,Male,Yes
1094,14,67.5,4542.8,Male,No
1095,26,96.15,5771.13,Female,Yes
1096,45,64.45,3264.75,Female,No
1097,27,75.77,2377.71,Male,No
1098,9,90.17,803.16,Female,No
1099,26,58.9,1215.26,Male,Yes
1100,57,55.33,2262.98,Male,Yes
1101,47,28.57,3157.85,Female,No
1102,57,78.23,838.14,Male,No
1103,22,90.7,5070.99,Male,No
1104,47,78.13,1385.34,Female,Yes
1105,56,48.35,2382.46,Male,Yes
1106,30,46.23,2053.77,Female,Yes
1107,43,35.95,5640.67,Male,No
1108,48,24.7,3564.26,Female,No
1109,17,62.69,1340.0,Female,Yes
1110,26,36.05,1411.83,Male,No
1111,36,89.08,5992.71,Female,No
1112,1,116.17,3168.77,Male,No
1113,8,27.35,3667.86,Female,Yes
1114,49,109.3,4524.27,Female,Yes
1115,35,85.77,4146.6,Female,Yes
1116,52,106.03,967.03,Female,No
1117,15,35.5,1792.58,Male,Yes
1118,47,110.65,3409.96,Female,No
1119,56,115.79,3426.33,Female,Yes
1120,22,110.67,2675.2,Male,No
1121,14,98.55,4464.52,Female,Yes
1122,26,29.03,2253.45,Male,Yes
1123,28,42.07,2650.32,Female,No
1124,23,111.31,5838.68,Female,Yes
1125,14,42.94,721.3,Male,No
1126,24,54.77,2446.71,Female,Yes
1127,2,25.05,2731.3,Female,Yes
1128,45,82.81,1673.98,Male,No
1129,26,76.33,3967.3,Male,Yes
1130,14,116.18,2088.31,Male,Yes
1131,59,109.23,2254.5,Female,Yes
1132,56,70.59,552.52,Male,Yes
1133,51,80.93,2222.2,Male,No
1134,7,61.32,5613.91,Female,Yes
1135,3,33.25,5213.92,Female,Yes
1136,47,106.78,3843.57,Male,Yes
1137,23,74.95,3172.05,Male,Yes
1138,46,62.54,2425.91,Male,No
1139,43,26.85,3323.74,Male,Yes
1140,47,86.54,542.18,Female,Yes
1141,45,59.97,4914.05,Female,No
1142,18,45.37,1686.42,Male,No
1143,58,107.68,2856.72,Male,Yes
1144,38,38.36,5424.53,Female,No
1145,35,71.5,545.02,Female,Yes
1146,51,99.58,2547.13,Male,Yes
1147,15,104.91,1726.7,Male,Yes
1148,25,101.87,5925.3,Male,No
1149,55,109.66,4068.53,Male,Yes
1150,37,34.24,5100.64,Female,No
1151,28,114.05,4638.21,Female,Yes
1152,10,21.08,954.9,Female,Yes
1153,39,45.59,5333.59,Male,No
1154,57,28.4,1878.66,Female,Yes
1155,17,114.55,4369.04,Female,No
1156,39,62.39,4611.45,Female,No
1157,22,51.53,5786.97,Female,Yes
1158,26,36.71,2144.09,Male,Yes
1159,44,35.58,5031.39,Male,Yes
1160,25,81.39,3664.28,Male,Yes
1161,17,24.71,5571.99,Male,Yes
1162,13,79.43,2816.12,Female,Yes
1163,20,97.46,4320.09,Male,No
1164,25,80.1,1530.76,Female,Yes
1165,4,102.66,5459.91,Female,Yes
1166,10,46.53,5880.43,Female,No
1167,3,27.72,2112.02,Female,Yes
1168,41,92.1,5467.72,Male,No
1169,45,102.81,787.54,Male,No
1170,18,70.17,4985.06,Male,No
1171,47,102.06,3085.28,Female,Yes
1172,36,65.79,5832.98,Female,No
1173,47,39.85,1931.56,Female,Yes
1174,22,67.44,792.17,Female,No
1175,34,41.6,3430.83,Male,Yes
1176,47,67.2,4496.03,Female,No
1177,8,34.76,3124.62,Female,No
1178,40,38.56,2972.75,Male,Yes
1179,49,108.29,1691.94,Female,Yes
1180,44,31.59,3249.39,Female,No
1181,19,42.43,5491.36,Female,Yes
1182,42,119.55,2833.12,Male,No
1183,41,77.6,4572.74,Female,Yes
1184,37,78.58,4765.17,Male,Yes
1185,6,104.5,3677.78,Female,No
1186,52,72.43,2335.81,Male,No
1187,26,42.18,3920.98,Female,Yes
1188,34,62.25,3316.84,Male,Yes
1189,59,95.5,5076.0,Female,Yes
1190,56,107.24,1959.55,Male,No
1191,59,47.32,1559.64,Female,No
1192,45,46.2,1754.27,Female,Yes
1193,6,52.76,2029.25,Female,Yes
1194,37,79.62,3851.94,Male,Yes
1195,57,47.85,3608.79,Female,Yes
1196,33,109.31,1205.44,Female,No
1197,53,117.8,5845.24,Female,Yes
1198,22,87.91,682.72,Female,No
1199,21,117.03,4361.01,Female,No
1200,6,48.79,962.25,Male,Yes
1201,6,101.52,1044.61,Male,Yes
1202,55,87.84,4789.86,Female,Yes
1203,48,46.32,3322.9,Female,No
1204,4,51.84,2310.88,Female,Yes
1205,30,68.86,4299.31,Female,Yes
1206,11,99.16,5163.28,Male,Yes
1207,30,107.22,2894.71,Male,Yes
1208,31,83.39,2216.37,Female,No
1209,24,92.16,4481.09,Male,No
1210,55,46.38,4017.36,Male,No
1211,9,94.11,1911.31,Female,Yes
1212,55,80.5,3244.78,Female,No
1213,3,42.29,798.38,Male,Yes
1214,51,115.02,1402.5,Male,Yes
1215,31,71.29,1793.37,Male,No
1216,40,99.45,1849.4,Female,Yes
1217,37,72.56,805.91,Female,Yes
1218,36,113.29,5799.09,Male,Yes
1219,24,34.13,3085.86,Female,No
1220,31,74.62,5984.66,Male,No
1221,6,22.52,2288.29,Female,Yes
1222,2,39.74,3005.33,Female,No
1223,20,48.1,3825.12,Female,No
1224,28,67.26,1363.83,Female,No
1225,11,102.02,5690.96,Male,Yes
1226,4,66.67,1772.75,Female,Yes
1227,15,76.12,1523.56,Male,No
1228,6,112.41,1288.63,Male,No
1229,54,95.65,4134.75,Female,No
1230,49,25.02,2369.82,Female,Yes
1231,30,37.65,3420.28,Female,Yes
1232,56,23.82,2980.13,Female,No
1233,38,26.91,1308.02,Male,No
1234,51,53.89,4670.15,Male,No
1235,57,92.79,1878.65,Male,Yes
1236,2,44.44,1001.62,Female,No
1237,15,59.23,2581.48,Male,Yes
1238,11,59.39,5675.27,Male,No
1239,8,79.03,2449.8,Female,Yes
1240,26,109.29,4128.96,Female,Yes
1241,51,118.32,4783.72,Male,Yes
1242,45,80.46,4527.59,Female,Yes
1243,44,70.51,3686.38,Female,Yes
1244,5,88.19,1216.47,Male,No
1245,6,86.8,5763.86,Female,Yes
1246,26,72.39,4818.89,Female,Yes
1247,54,93.7,5843.81,Male,No
1248,4,69.13,3360.9,Male,No
1249,19,119.65,1763.03,Female,No
1250,20,24.9,5522.83,Female,Yes
1251,33,64.32,1801.12,Male,Yes
1252,20,59.7,960.29,Male,Yes
1253,49,97.03,656.13,Female,No
1254,12,39.08,609.93,Female,No
1255,47,63.41,1816.99,Female,Yes
1256,1,89.79,1673.99,Male,Yes
1257,26,80.32,5520.11,Female,No
1258,14,74.51,2472.29,Male,Yes
1259,38,63.5,754.71,Male,Yes
1260,37,95.2,4855.56,Female,Yes
1261,11,84.64,4455.7,Female,No
1262,36,107.47,1540.78,Male,Yes
1263,13,93.3,2948.39,Female,No
1264,43,34.04,2442.5,Female,No
1265,3,81.95,4768.6,Male,No
1266,33,24.45,3738.04,Female,No
1267,6,58.74,1520.88,Male,No
1268,50,61.19,4834.59,Female,Yes
1269,56,105.49,3692.0,Male,No
1270,10,38.04,5072.0,Female,Yes
1271,5,84.35,5339.57,Male,No
1272,23,39.24,5130.86,Male,No
1273,10,114.87,1376.28,Male,Yes
1274,44,72.95,5450.84,Male,Yes
1275,2,90.82,1231.08,Male,No
1276,13,84.65,1473.96,Male,Yes
1277,40,50.36,5109.73,Male,No
1278,2,110.12,4948.81,Male,Yes
1279,20,82.72,2713.81,Male,Yes
1280,1,71.03,1461.1,Female,No
1281,37,72.84,1684.3,Male,Yes
1282,9,109.07,5857.19,Female,No
1283,17,25.91,882.09,Female,Yes
1284,9,58.91,2522.36,Male,Yes
1285,11,104.16,3986.01,Male,Yes
1286,15,23.75,4757.27,Female,Yes
1287,24,83.92,4245.29,Female,Yes
1288,38,60.33,2475.59,Female,No
1289,55,40.46,1788.45,Female,No
1290,35,81.14,4698.32,Female,No
1291,30,103.11,2834.68,Male,No
1292,31,66.73,1136.15,Male,No
1293,49,34.67,5866.43,Male,No
1294,5,50.62,4779.31,Female,No
1295,44,118.14,3972.48,Female,Yes
1296,50,31.11,2323.73,Male,No
1297,14,36.07,5023.25,Female,Yes
1298,53,119.02,1812.32,Male,Yes
1299,56,108.21,752.0,Female,No
1300,11,90.71,2608.8,Female,Yes
1301,9,35.1,4321.15,Male,No
1302,34,44.05,5693.44,Male,Yes
1303,12,38.02,1934.61,Male,Yes
1304,35,83.1,921.42,Female,No
1305,35,59.89,1813.12,Male,No
1306,1,24.78,4590.81,Female,Yes
1307,40,49.13,3346.03,Female,No
1308,22,106.07,4365.91,Female,No
1309,29,99.6,5899.53,Male,Yes
1310,8,84.3,3287.94,Male,No
1311,11,28.55,989.35,Male,No
1312,41,108.28,5301.36,Male,No
1313,37,73.45,1134.53,Female,Yes
1314,14,69.46,2715.06,Male,No
1315,30,113.41,5916.17,Female,Yes
1316,35,20.88,2470.85,Male,Yes
1317,21,75.59,3275.93,Male,No
1318,37,99.12,5871.08,Female,Yes
1319,5,26.37,3396.3,Male,No
1320,19,55.72,5688.03,Male,Yes
1321,59,117.75,2285.86,Male,Yes
1322,14,41.18,1055.74,Female,Yes
1323,26,73.12,2390.55,Male,No
1324,4,94.61,5392.62,Female,No
1325,25,59.04,2361.53,Female,Yes
1326,45,60.79,4863.16,Male,Yes
1327,42,26.33,2238.35,Female,No
1328,25,39.01,5965.39,Male,No
1329,18,108.06,1738.12,Male,No
1330,40,101.83,624.01,Female,Yes
1331,8,50.46,4902.8,Female,Yes
1332,39,58.17,3155.81,Female,Yes
1333,40,64.04,4838.03,Female,No
1334,14,54.59,3635.62,Male,Yes
1335,32,85.39,2890.93,Female,Yes
1336,51,21.28,3407.04,Male,Yes
1337,38,108.02,4228.48,Female,Yes
1338,33,50.06,2887.04,Female,Yes
1339,23,107.24,4497.26,Male,Yes
1340,15,65.44,1271.07,Male,No
1341,33,97.63,4249.52,Female,No
1342,25,102.58,3984.24,Male,No
1343,17,50.13,5261.15,Female,Yes
1344,33,84.03,2180.5,Male,Yes
1345,47,80.74,1984.88,Male,No
1346,55,67.6,4249.53,Female,Yes
1347,2,66.96,1570.51,Female,Yes
1348,14,50.52,5654.09,Male,Yes
1349,53,51.02,4423.89,Female,Yes
1350,40,74.82,4438.93,Male,Yes
1351,40,23.23,5542.25,Male,Yes
1352,51,113.37,3565.81,Female,Yes
1353,39,85.0,5723.67,Female,Yes
1354,51,64.34,2021.72,Male,No
1355,6,26.18,2476.42,Male,No
1356,6,83.0,4826.28,Female,Yes
1357,3,21.77,3801.36,Female,No
1358,7,87.99,3594.18,Female,Yes
1359,51,27.25,3229.67,Male,No
1360,8,85.61,3898.08,Female,Yes
1361,42,60.59,3179.99,Male,Yes
1362,52,86.26,5169.46,Female,No
1363,15,33.85,3183.05,Female,No
1364,47,31.74,1285.96,Female,Yes
1365,29,44.74,1895.05,Male,Yes
1366,33,61.15,5482.56,Male,No
1367,52,45.3,4272.18,Male,No
1368,30,28.2,1476.52,Female,No
1369,39,52.5,3168.41,Female,No
1370,27,90.58,3967.02,Female,Yes
1371,36,78.31,3412.93,Male,Yes
1372,29,116.33,5939.0,Female,Yes
1373,38,63.59,3326.42,Female,No
1374,57,53.28,5607.28,Female,No
1375,33,89.37,5137.93,Male,No
1376,37,61.2,3788.71,Female,Yes
1377,27,81.83,2633.22,Female,No
1378,55,114.63,5985.59,Female,Yes
1379,33,69.92,1014.98,Male,No
1380,4,69.82,5136.69,Male,Yes
1381,22,97.52,3945.85,Male,Yes
1382,2,95.61,3695.3,Male,Yes
1383,10,71.62,5969.4,Male,Yes
1384,5,26.47,2234.26,Female,No
1385,59,118.08,663.72,Female,Yes
1386,10,57.73,4620.07,Female,Yes
1387,33,51.67,1012.35,Male,Yes
1388,54,118.15,2156.71,Male,Yes
1389,38,107.21,5989.62,Male,Yes
1390,13,53.02,2494.53,Male,Yes
1391,31,50.83,3112.82,Male,No
1392,47,92.1,2188.47,Male,No
1393,36,53.43,5786.84,Male,No
1394,45,45.14,1992.89,Male,Yes
1395,24,117.97,4022.14,Female,Yes
1396,52,76.57,897.63,Male,No
1397,56,96.25,807.81,Male,Yes
1398,15,91.31,645.49,Male,No
1399,29,95.55,5354.12,Male,Yes
1400,8,110.34,893.72,Male,No
1401,5,70.08,2371.89,Female,No
1402,29,95.34,3177.79,Male,No
1403,47,99.68,2674.82,Male,Yes
1404,4,114.64,2085.48,Female,No
1405,12,91.31,4804.06,Female,No
1406,45,109.26,5576.67,Female,Yes
1407,2,29.5,4533.64,Female,No
1408,27,32.61,806.76,Female,Yes
1409,31,35.83,3970.57,Female,No
1410,51,34.48,3170.75,Female,No
1411,51,28.75,5903.09,Male,No
1412,36,32.26,3960.25,Female,Yes
1413,36,119.59,1348.78,Female,Yes
1414,26,47.22,1155.35,Male,Yes
1415,43,67.8,1277.39,Male,Yes
1416,27,102.16,2061.96,Male,No
1417,5,31.83,4790.1,Male,Yes
1418,20,51.74,4077.67,Male,Yes
1419,11,35.93,3489.0,Female,Yes
1420,10,26.26,4105.63,Male,No
1421,40,116.08,4880.07,Female,Yes
1422,38,105.84,1250.73,Female,No
1423,6,107.93,4533.73,Male,No
1424,8,106.87,4764.97,Female,No
1425,23,35.46,5806.96,Male,No
1426,47,98.5,5578.12,Female,Yes
1427,26,92.79,5488.09,Female,Yes
1428,46,112.54,4672.73,Female,Yes
1429,43,41.93,1314.01,Male,Yes
1430,12,61.4,4480.35,Female,Yes
1431,26,49.49,3280.14,Female,No
1432,13,45.79,2282.74,Female,No
1433,40,85.24,2048.36,Female,No
1434,18,36.39,3933.9,Male,Yes
1435,25,66.48,2614.97,Male,No
1436,33,84.66,3064.32,Female,Yes
1437,47,33.03,1903.41,Male,No
1438,40,45.7,2654.41,Female,Yes
1439,43,116.74,3108.18,Male,Yes
1440,12,99.54,2862.31,Male,No
1441,44,87.7,1666.15,Female,No
1442,36,105.6,1349.04,Male,Yes
1443,48,21.4,5827.67,Female,No
1444,4,20.61,1302.82,Female,No
1445,5,35.4,1296.34,Male,No
1446,56,69.53,5609.97,Male,No
1447,37,77.0,2627.23,Female,No
1448,8,31.37,744.35,Female,No
1449,42,27.23,2837.12,Female,Yes
